# C++ Register Spill Detection Log
# Generated by gem5 SpillDetector
# =================================
#
# Format: SPILL,store_pc,load_pc,memory_address,store_tick,load_tick,tick_diff,store_inst_count,load_inst_count
#
# Field Descriptions:
#   store_pc        : Program Counter (hexadecimal) of the store instruction that spilled data to memory
#   load_pc         : Program Counter (hexadecimal) of the load instruction that retrieved the spilled data
#   memory_address  : Memory address (hexadecimal) where the spill occurred
#   store_tick      : Simulation time (decimal) when the store operation happened
#   load_tick       : Simulation time (decimal) when the load operation happened
#   tick_diff       : Time difference (decimal) between store and load operations
#   store_inst_count: Global instruction counter when store occurred
#   load_inst_count : Global instruction counter when load occurred
#
# Each line represents one detected register spill event
# =================================

SPILL,401ac9,401b34,7fffffffecd8,6166000,6200000,34000,1714,1759
SPILL,401ac0,401b35,7fffffffece0,6161000,6202000,41000,1710,1762
SPILL,4038ed,401b36,7fffffffece8,6154000,6204000,50000,1700,1765
SPILL,401ac9,401b34,7fffffffecd8,6282000,6445000,163000,1788,1842
SPILL,401ac0,401b35,7fffffffece0,6277000,6447000,170000,1784,1845
SPILL,40390c,401b36,7fffffffece8,6270000,6449000,179000,1774,1848
SPILL,401ac9,401b34,7fffffffecd8,6468000,6505000,37000,1869,1920
SPILL,401ac0,401b35,7fffffffece0,6463000,6507000,44000,1865,1923
SPILL,40391d,401b36,7fffffffece8,6456000,6509000,53000,1855,1926
SPILL,401ac9,401b34,7fffffffecd8,6528000,6674000,146000,1947,1997
SPILL,401ac0,401b35,7fffffffece0,6523000,6676000,153000,1943,2000
SPILL,40392e,401b36,7fffffffece8,6516000,6678000,162000,1933,2003
SPILL,401ac9,401b34,7fffffffecd8,6746000,6782000,36000,2024,2070
SPILL,401ac0,401b35,7fffffffece0,6741000,6784000,43000,2020,2073
SPILL,40393f,401b36,7fffffffece8,6734000,6786000,52000,2010,2076
SPILL,40394c,401b79,7fffffffece8,6792000,6801000,9000,2083,2094
SPILL,403938,403954,7fffffffed08,6681000,6805000,124000,2007,2098
SPILL,4038f7,403a98,7fffffffed38,6208000,6860000,652000,1769,2103
SPILL,403a9f,40397c,7fffffffed60,6866000,6869000,3000,2104,2108
SPILL,4038e9,403019,7fffffffed48,6151000,6978000,827000,1697,2113
SPILL,402ddb,40301d,4b0c20,2749000,6984000,4235000,705,2115
SPILL,40293b,40302b,4b0a68,4512000,7040000,2528000,1088,2119
SPILL,403905,40303f,7fffffffed20,6267000,7097000,830000,1771,2124
SPILL,4038fe,403057,7fffffffed30,6261000,7109000,848000,1770,2130
SPILL,403916,40306c,7fffffffed18,6453000,7118000,665000,1852,2135
SPILL,403927,403081,7fffffffed10,6513000,7193000,680000,1930,2140
SPILL,403980,40309f,7fffffffed68,6921000,7204000,283000,2109,2148
SPILL,402f5e,4030e3,4b0b74,5055000,7278000,2223000,1212,2165
SPILL,402891,403120,4b0a70,4236000,7467000,3231000,1024,2199
SPILL,40313a,421910,7fffffffece8,7476000,7799000,323000,2210,2245
SPILL,4218e5,40313f,7fffffffed80,7735000,8124000,389000,2234,2248
SPILL,403154,421910,7fffffffece8,8137000,8284000,147000,2257,2292
SPILL,4218e5,403159,7fffffffed80,8274000,8286000,12000,2281,2295
SPILL,403170,421910,7fffffffece8,8293000,8426000,133000,2305,2340
SPILL,4218e5,403175,7fffffffed80,8416000,8429000,13000,2329,2343
SPILL,403101,403195,7fffffffed48,7341000,8493000,1152000,2175,2349
SPILL,40319c,421910,7fffffffece8,8497000,8630000,133000,2355,2390
SPILL,4218e5,4031a1,7fffffffed80,8570000,8632000,62000,2379,2393
SPILL,4031c4,421910,7fffffffece8,8700000,8833000,133000,2405,2440
SPILL,4218e5,4031c9,7fffffffed80,8823000,8835000,12000,2429,2443
SPILL,40366e,4031cd,7fffffffed40,4985000,8838000,3853000,1187,2444
SPILL,4031dc,421448,7fffffffed80,8844000,9055000,211000,2448,2485
SPILL,4031ec,421468,7fffffffed70,8852000,9068000,216000,2453,2496
SPILL,4031e4,421477,7fffffffed78,8849000,9077000,228000,2451,2503
SPILL,42143f,4214c0,7fffffffecd8,8997000,9278000,281000,2479,2546
SPILL,42143b,4214c4,7fffffffece0,8994000,9280000,286000,2476,2548
SPILL,4031fc,4214c5,7fffffffece8,8908000,9282000,374000,2458,2551
SPILL,403220,421448,7fffffffed80,9296000,9389000,93000,2563,2601
SPILL,403233,421468,7fffffffed70,9306000,9402000,96000,2569,2612
SPILL,403214,421477,7fffffffed78,9292000,9411000,119000,2561,2619
SPILL,42143f,4214c0,7fffffffecd8,9385000,9450000,65000,2595,2662
SPILL,42143b,4214c4,7fffffffece0,9382000,9452000,70000,2592,2664
SPILL,403243,4214c5,7fffffffece8,9364000,9454000,90000,2574,2667
SPILL,403274,421448,7fffffffed80,9472000,9499000,27000,2680,2710
SPILL,40325d,421468,7fffffffed70,9463000,9512000,49000,2675,2721
SPILL,403265,421477,7fffffffed78,9466000,9521000,55000,2676,2728
SPILL,42143f,4214c0,7fffffffecd8,9495000,9560000,65000,2704,2771
SPILL,42143b,4214c4,7fffffffece0,9492000,9562000,70000,2701,2773
SPILL,403278,4214c5,7fffffffece8,9474000,9564000,90000,2683,2776
SPILL,4031b0,403286,7fffffffed30,8637000,9624000,987000,2397,2782
SPILL,40328d,421448,7fffffffed80,9627000,9666000,39000,2783,2820
SPILL,4032a1,421468,7fffffffed70,9635000,9679000,44000,2788,2831
SPILL,403299,421477,7fffffffed78,9633000,9688000,55000,2787,2838
SPILL,42143f,4214c0,7fffffffecd8,9662000,9727000,65000,2814,2881
SPILL,42143b,4214c4,7fffffffece0,9659000,9729000,70000,2811,2883
SPILL,4032ad,4214c5,7fffffffece8,9641000,9731000,90000,2793,2886
SPILL,4031e0,4032b2,7fffffffed48,8846000,9733000,887000,2449,2889
SPILL,4032cf,421448,7fffffffed80,9800000,9833000,33000,2897,2931
SPILL,4032d3,421468,7fffffffed70,9803000,9846000,43000,2899,2942
SPILL,4032c4,421477,7fffffffed78,9796000,9855000,59000,2895,2949
SPILL,42143f,4214c0,7fffffffecd8,9829000,9894000,65000,2925,2992
SPILL,42143b,4214c4,7fffffffece0,9826000,9896000,70000,2922,2994
SPILL,4032e3,4214c5,7fffffffece8,9808000,9898000,90000,2904,2997
SPILL,402f6c,4032f2,4b0a20,5059000,9905000,4846000,1216,3004
SPILL,40322c,4032fd,7fffffffed20,9303000,9960000,657000,2567,3007
SPILL,40322c,4032fd,7fffffffed28,9302000,9961000,659000,2566,3008
SPILL,403338,421910,7fffffffece8,10049000,10180000,131000,3027,3061
SPILL,40334c,421910,7fffffffece8,10242000,10376000,134000,3070,3108
SPILL,40292e,403385,4b0b04,4456000,10515000,6059000,1084,3135
SPILL,402928,40339a,4b0a8c,4453000,10525000,6072000,1082,3147
SPILL,4033e0,421910,7fffffffece8,10601000,10732000,131000,3173,3207
SPILL,4033f4,421910,7fffffffece8,10740000,10871000,131000,3216,3250
SPILL,403331,4033f9,4b0b90,10046000,10873000,827000,3023,3254
SPILL,403331,40341c,4b0b98,10047000,11004000,957000,3024,3267
SPILL,40330a,40343f,4b0ba0,9968000,11067000,1099000,3011,3280
SPILL,403315,40344d,4b0ba8,10036000,11126000,1090000,3015,3284
SPILL,40331c,40345b,4b0bb8,10039000,11132000,1093000,3017,3288
SPILL,403323,403469,4b0bb0,10042000,11137000,1095000,3019,3292
SPILL,402dbe,40348e,7fffffffed98,2681000,11147000,8466000,693,3304
SPILL,402dbc,40348f,7fffffffeda0,2679000,11150000,8471000,691,3307
SPILL,402dba,403491,7fffffffeda8,2677000,11152000,8475000,689,3310
SPILL,402db8,403493,7fffffffedb0,2675000,11154000,8479000,687,3313
SPILL,402db6,403495,7fffffffedb8,2673000,11156000,8483000,685,3316
SPILL,402db0,403497,7fffffffedc0,2666000,11158000,8492000,681,3319
SPILL,403dbc,403498,7fffffffedc8,2614000,11160000,8546000,678,3322
SPILL,403dc1,4017c4,7fffffffedc8,11162000,11247000,85000,3327,3331
SPILL,4033b1,4440e4,4b0a68,10535000,11401000,866000,3156,3354
SPILL,403de0,444110,7fffffffedc8,11315000,11470000,155000,3349,3373
SPILL,403de0,4122bd,7fffffffedc8,11586000,11667000,81000,3392,3408
SPILL,403de0,4681ad,7fffffffedc8,11680000,11759000,79000,3427,3441
